product_name,original_price,final_price,discount_percent,urgency_flag,fake_discount_flag,rating,platform,discount_intensity,price_manipulation_score,trust_score,urgency_weight,fake_discount_weight,dark_pattern_score,manipulation_level,year,,,,platform
Apple Prime Smartphone,76591,38295,50,1,1,3.9,Myntra,0.5,47.869375,1.95,0.3,0.5,100,High Manipulation,2015,,,,
Oppo Ultra Laptop,64335,45034,30,0,0,4.3,Nykaa,0.3,24.125625,3.01,0,0,12,Low,2020,,,,
Realme Max Smartwatch,19409,9704,50,0,1,3.9,JioMart,0.5,12.130625,1.95,0,0.5,70,Moderate,2018,,,,
Realme Max Laptop,48466,24233,50,0,1,2.6,Myntra,0.5,30.29125,1.3,0,0.5,70,Moderate,2018,,,,
Vivo Lite Laptop,29616,17769,40,1,0,3.2,Flipkart,0.4,14.808,1.92,0.3,0,46,Moderate,2020,,,,
OnePlus Plus Headphones,8013,5609,30,0,0,2.7,Snapdeal,0.3,3.004875,1.89,0,0,12,Low,2016,,,,
Oppo Prime Laptop,49812,19924,60,1,1,2.7,Meesho,0.6,37.359,1.08,0.3,0.5,104,High Manipulation,2021,,,,
Apple Prime Smartphone,72327,28930,60,1,1,2.7,Amazon,0.6,54.24525,1.08,0.3,0.5,104,High Manipulation,2022,,,,
Samsung Prime Headphones,21822,17457,20,1,0,2.7,Meesho,0.2,5.4555,2.16,0.3,0,38,Low,2023,,,,
Redmi Lite Smartphone,71092,49764,30,1,0,2.7,JioMart,0.3,26.6595,1.89,0.3,0,42,Moderate,2024,,,,
Vivo Pro Smartphone,57038,51334,10,1,0,4.6,Nykaa,0.1,7.12975,4.14,0.3,0,34,Low,2023,,,,
Apple Plus Laptop,16709,6683,60,0,1,4.1,Flipkart,0.6,12.53175,1.64,0,0.5,74,High Manipulation,2024,,,,
Realme Lite Laptop,49935,44941,10,1,0,3.4,Meesho,0.1,6.241875,3.06,0.3,0,34,Low,2018,,,,
Apple Plus Headphones,65132,32566,50,1,1,4.4,Paytm Mall,0.5,40.7075,2.2,0.3,0.5,100,High Manipulation,2015,,,,
Vivo Plus Smartwatch,70237,49165,30,1,0,2.7,Flipkart,0.3,26.338875,1.89,0.3,0,42,Moderate,2015,,,,
Realme Lite Laptop,64413,57971,10,1,0,3.6,Ajio,0.1,8.051625,3.24,0.3,0,34,Low,2019,,,,
OnePlus Lite Laptop,51138,46024,10,0,0,3,Myntra,0.1,6.39225,2.7,0,0,4.000000000000001,Low,2019,,,,
Samsung Pro Smartphone,14127,9888,30,0,0,4.5,Snapdeal,0.3,5.297625,3.15,0,0,12,Low,2025,,,,
OnePlus Pro Laptop,9604,7683,20,1,0,2.7,Meesho,0.2,2.401,2.16,0.3,0,38,Low,2020,,,,
Redmi Max Smartwatch,76561,45936,40,0,0,4.6,Amazon,0.4,38.2805,2.76,0,0,16.000000000000004,Low,2016,,,,
Realme Max Headphones,71830,35915,50,1,1,2.8,Amazon,0.5,44.89375,1.4,0.3,0.5,100,High Manipulation,2019,,,,
Samsung Pro Headphones,79395,63516,20,1,0,3.4,Ajio,0.2,19.84875,2.72,0.3,0,38,Low,2025,,,,
Realme Plus Laptop,61087,24434,60,0,1,4.9,Paytm Mall,0.6,45.81525,1.9600000000000002,0,0.5,74,High Manipulation,2018,,,,
Redmi Ultra Laptop,51475,46327,10,1,0,2.7,Meesho,0.1,6.434375,2.43,0.3,0,34,Low,2019,,,,
Oppo Ultra Headphones,57369,34421,40,0,0,3.3,Snapdeal,0.4,28.6845,1.9799999999999998,0,0,16.000000000000004,Low,2017,,,,
Redmi Lite Smartwatch,67951,54360,20,0,0,4.4,Nykaa,0.2,16.98775,3.5200000000000005,0,0,8.000000000000002,Low,2019,,,,
Redmi Prime Laptop,69937,48955,30,0,0,3.8,Meesho,0.3,26.226375,2.6599999999999997,0,0,12,Low,2023,,,,
Oppo Lite Laptop,8015,3206,60,1,1,4,Amazon,0.6,6.01125,1.6,0.3,0.5,104,High Manipulation,2019,,,,
Redmi Plus Laptop,31715,25372,20,0,0,4,Meesho,0.2,7.92875,3.2,0,0,8.000000000000002,Low,2021,,,,
Vivo Prime Laptop,9200,3680,60,0,1,2.6,JioMart,0.6,6.9,1.04,0,0.5,74,High Manipulation,2016,,,,
Samsung Plus Laptop,16933,10159,40,1,0,4.1,Ajio,0.4,8.4665,2.4599999999999995,0.3,0,46,Moderate,2023,,,,
Oppo Lite Smartwatch,10335,8268,20,0,0,4.2,Amazon,0.2,2.58375,3.3600000000000003,0,0,8.000000000000002,Low,2015,,,,
Samsung Plus Smartwatch,41745,33396,20,0,0,3.4,Amazon,0.2,10.43625,2.72,0,0,8.000000000000002,Low,2023,,,,
Apple Ultra Laptop,52258,47032,10,0,0,2.7,Ajio,0.1,6.53225,2.43,0,0,4.000000000000001,Low,2023,,,,
OnePlus Pro Smartwatch,50167,20066,60,0,1,3,Amazon,0.6,37.62525,1.2000000000000002,0,0.5,74,High Manipulation,2022,,,,
OnePlus Pro Smartphone,23431,16401,30,0,0,4.8,Flipkart,0.3,8.786625,3.36,0,0,12,Low,2023,,,,
Apple Ultra Headphones,10911,4364,60,1,1,3.7,Amazon,0.6,8.18325,1.4800000000000002,0.3,0.5,104,High Manipulation,2016,,,,
Realme Ultra Headphones,21846,17476,20,1,0,2.8,Ajio,0.2,5.4615,2.2399999999999998,0.3,0,38,Low,2020,,,,
OnePlus Max Smartphone,13223,6611,50,0,1,3.3,JioMart,0.5,8.264375,1.65,0,0.5,70,Moderate,2021,,,,
Oppo Max Smartphone,52969,31781,40,1,0,4.8,Amazon,0.4,26.4845,2.88,0.3,0,46,Moderate,2015,,,,
OnePlus Pro Smartphone,24239,9695,60,1,1,4.4,Flipkart,0.6,18.17925,1.7600000000000002,0.3,0.5,104,High Manipulation,2015,,,,
Realme Prime Laptop,11529,6917,40,1,0,4,Amazon,0.4,5.7645,2.4,0.3,0,46,Moderate,2017,,,,
Apple Plus Headphones,15287,7643,50,0,1,4.5,Ajio,0.5,9.554375,2.25,0,0.5,70,Moderate,2016,,,,
Realme Lite Headphones,12316,9852,20,1,0,4.3,Paytm Mall,0.2,3.079,3.44,0.3,0,38,Low,2022,,,,
Redmi Max Smartphone,54584,21833,60,1,1,4.1,Nykaa,0.6,40.938,1.64,0.3,0.5,104,High Manipulation,2018,,,,
Realme Max Headphones,25504,22953,10,0,0,3.7,Ajio,0.1,3.188,3.33,0,0,4.000000000000001,Low,2022,,,,
Realme Prime Headphones,19176,15340,20,0,0,4.2,Nykaa,0.2,4.794,3.3600000000000003,0,0,8.000000000000002,Low,2023,,,,
Realme Pro Smartphone,17056,6822,60,0,1,4.2,Ajio,0.6,12.792,1.6800000000000002,0,0.5,74,High Manipulation,2018,,,,
Oppo Prime Laptop,13004,6502,50,0,1,4.7,Flipkart,0.5,8.1275,2.35,0,0.5,70,Moderate,2025,,,,
Apple Plus Smartwatch,25266,10106,60,0,1,4.1,Paytm Mall,0.6,18.9495,1.64,0,0.5,74,High Manipulation,2019,,,,
Apple Pro Smartphone,49749,19899,60,1,1,3,JioMart,0.6,37.31175,1.2000000000000002,0.3,0.5,104,High Manipulation,2021,,,,
Vivo Lite Smartwatch,45094,31565,30,1,0,4.6,Paytm Mall,0.3,16.91025,3.2199999999999998,0.3,0,42,Moderate,2023,,,,
OnePlus Lite Laptop,18659,16793,10,0,0,4.4,Ajio,0.1,2.332375,3.9600000000000004,0,0,4.000000000000001,Low,2017,,,,
Vivo Max Smartwatch,6639,5311,20,0,0,4.5,JioMart,0.2,1.65975,3.6,0,0,8.000000000000002,Low,2016,,,,
Samsung Max Headphones,18501,11100,40,0,0,3.8,Ajio,0.4,9.2505,2.28,0,0,16.000000000000004,Low,2022,,,,
Realme Lite Headphones,53111,21244,60,0,1,3.3,JioMart,0.6,39.83325,1.32,0,0.5,74,High Manipulation,2019,,,,
Realme Plus Headphones,19154,15323,20,1,0,3.9,Amazon,0.2,4.7885,3.12,0.3,0,38,Low,2017,,,,
Realme Lite Smartwatch,29138,23310,20,1,0,4.3,Snapdeal,0.2,7.2845,3.44,0.3,0,38,Low,2020,,,,
Redmi Lite Laptop,67165,40299,40,1,0,4.7,Nykaa,0.4,33.5825,2.82,0.3,0,46,Moderate,2020,,,,
Realme Pro Smartwatch,71226,49858,30,1,0,3,Meesho,0.3,26.70975,2.0999999999999996,0.3,0,42,Moderate,2017,,,,
Vivo Lite Smartphone,62858,50286,20,1,0,3.3,Myntra,0.2,15.7145,2.64,0.3,0,38,Low,2017,,,,
Apple Ultra Laptop,65544,58989,10,1,0,3.8,Ajio,0.1,8.193,3.42,0.3,0,34,Low,2016,,,,
Redmi Max Smartwatch,8588,4294,50,0,1,4.6,Ajio,0.5,5.3675,2.3,0,0.5,70,Moderate,2022,,,,
Apple Lite Smartwatch,9102,7281,20,0,0,4.3,Flipkart,0.2,2.2755,3.44,0,0,8.000000000000002,Low,2025,,,,
OnePlus Prime Headphones,73433,58746,20,0,0,4.9,Meesho,0.2,18.35825,3.9200000000000004,0,0,8.000000000000002,Low,2016,,,,
OnePlus Pro Headphones,5675,2837,50,1,1,2.8,Paytm Mall,0.5,3.546875,1.4,0.3,0.5,100,High Manipulation,2023,,,,
Samsung Prime Smartphone,18384,11030,40,0,0,4,Amazon,0.4,9.192,2.4,0,0,16.000000000000004,Low,2017,,,,
Realme Ultra Laptop,28520,11408,60,0,1,4.3,Myntra,0.6,21.39,1.72,0,0.5,74,High Manipulation,2025,,,,
Vivo Lite Laptop,68472,61624,10,1,0,3.1,Paytm Mall,0.1,8.559,2.79,0.3,0,34,Low,2025,,,,
Redmi Plus Laptop,25450,20360,20,0,0,4.5,JioMart,0.2,6.3625,3.6,0,0,8.000000000000002,Low,2016,,,,
OnePlus Pro Headphones,45891,36712,20,0,0,2.9,Meesho,0.2,11.47275,2.32,0,0,8.000000000000002,Low,2016,,,,
Vivo Ultra Smartwatch,77798,62238,20,0,0,4.3,Meesho,0.2,19.4495,3.44,0,0,8.000000000000002,Low,2017,,,,
Redmi Prime Laptop,46709,28025,40,1,0,3.1,Paytm Mall,0.4,23.3545,1.8599999999999999,0.3,0,46,Moderate,2024,,,,
Redmi Lite Laptop,62738,50190,20,1,0,2.7,JioMart,0.2,15.6845,2.16,0.3,0,38,Low,2019,,,,
Apple Prime Smartphone,14223,12800,10,1,0,2.9,Snapdeal,0.1,1.777875,2.61,0.3,0,34,Low,2022,,,,
Vivo Prime Smartphone,15265,6106,60,0,1,4.9,Myntra,0.6,11.44875,1.9600000000000002,0,0.5,74,High Manipulation,2025,,,,
Samsung Ultra Headphones,26126,20900,20,1,0,2.6,Ajio,0.2,6.5315,2.08,0.3,0,38,Low,2018,,,,
Oppo Ultra Smartphone,27712,11084,60,1,1,4.3,Nykaa,0.6,20.784,1.72,0.3,0.5,104,High Manipulation,2018,,,,
Redmi Prime Smartwatch,78537,39268,50,1,1,3.9,Myntra,0.5,49.085625,1.95,0.3,0.5,100,High Manipulation,2021,,,,
Vivo Lite Smartwatch,59784,23913,60,0,1,2.7,Flipkart,0.6,44.838,1.08,0,0.5,74,High Manipulation,2017,,,,
OnePlus Ultra Smartphone,46329,41696,10,1,0,4.9,Meesho,0.1,5.791125,4.41,0.3,0,34,Low,2015,,,,
Apple Prime Laptop,79689,55782,30,1,0,4.5,Meesho,0.3,29.883375,3.15,0.3,0,42,Moderate,2019,,,,
Vivo Prime Laptop,31381,18828,40,1,0,2.8,Amazon,0.4,15.6905,1.68,0.3,0,46,Moderate,2025,,,,
Samsung Ultra Smartwatch,29408,26467,10,0,0,4.8,Flipkart,0.1,3.676,4.32,0,0,4.000000000000001,Low,2015,,,,
Redmi Max Smartwatch,51527,25763,50,1,1,3.9,Ajio,0.5,32.204375,1.95,0.3,0.5,100,High Manipulation,2019,,,,
Samsung Lite Smartphone,6482,5833,10,1,0,3.5,Meesho,0.1,0.81025,3.15,0.3,0,34,Low,2016,,,,
Oppo Plus Smartwatch,8392,3356,60,1,1,4.5,Nykaa,0.6,6.294,1.8,0.3,0.5,104,High Manipulation,2019,,,,
Samsung Prime Smartwatch,17298,8649,50,0,1,4.3,Snapdeal,0.5,10.81125,2.15,0,0.5,70,Moderate,2025,,,,
Redmi Pro Laptop,5405,3243,40,1,0,4.5,Nykaa,0.4,2.7025,2.6999999999999997,0.3,0,46,Moderate,2018,,,,
Apple Max Headphones,66729,40037,40,1,0,4.8,Paytm Mall,0.4,33.3645,2.88,0.3,0,46,Moderate,2017,,,,
OnePlus Pro Smartwatch,74345,37172,50,0,1,4.9,Amazon,0.5,46.465625,2.45,0,0.5,70,Moderate,2021,,,,
Vivo Pro Headphones,9033,5419,40,0,0,3.7,Snapdeal,0.4,4.5165,2.22,0,0,16.000000000000004,Low,2015,,,,
Oppo Plus Headphones,50254,30152,40,0,0,3.2,Snapdeal,0.4,25.127,1.92,0,0,16.000000000000004,Low,2021,,,,
Realme Lite Headphones,62629,37577,40,0,0,3.9,JioMart,0.4,31.3145,2.34,0,0,16.000000000000004,Low,2022,,,,
Vivo Plus Laptop,71608,28643,60,1,1,4.1,Paytm Mall,0.6,53.706,1.64,0.3,0.5,104,High Manipulation,2023,,,,
Redmi Ultra Laptop,52545,42036,20,1,0,2.5,Amazon,0.2,13.13625,2,0.3,0,38,Low,2018,,,,
Vivo Plus Smartphone,51790,41432,20,0,0,4.5,Flipkart,0.2,12.9475,3.6,0,0,8.000000000000002,Low,2019,,,,
Apple Pro Laptop,45395,36316,20,1,0,4.9,Nykaa,0.2,11.34875,3.9200000000000004,0.3,0,38,Low,2025,,,,
Oppo Pro Laptop,76839,61471,20,0,0,2.6,Amazon,0.2,19.20975,2.08,0,0,8.000000000000002,Low,2015,,,,
OnePlus Lite Laptop,57352,22940,60,0,1,4.2,Nykaa,0.6,43.014,1.6800000000000002,0,0.5,74,High Manipulation,2015,,,,
Oppo Max Headphones,12758,10206,20,0,0,4.6,Snapdeal,0.2,3.1895,3.6799999999999997,0,0,8.000000000000002,Low,2015,,,,
Samsung Ultra Laptop,35783,28626,20,1,0,5,Amazon,0.2,8.94575,4,0.3,0,38,Low,2020,,,,
Apple Lite Smartwatch,58062,29031,50,0,1,2.7,Myntra,0.5,36.28875,1.35,0,0.5,70,Moderate,2018,,,,
Oppo Pro Laptop,49305,19722,60,0,1,3.2,Meesho,0.6,36.97875,1.2800000000000002,0,0.5,74,High Manipulation,2016,,,,
Oppo Lite Headphones,9653,7722,20,1,0,3,Paytm Mall,0.2,2.41325,2.4000000000000004,0.3,0,38,Low,2015,,,,
OnePlus Pro Laptop,30231,27207,10,1,0,4.7,Nykaa,0.1,3.778875,4.23,0.3,0,34,Low,2024,,,,
Realme Ultra Smartphone,69418,48592,30,1,0,4.3,Paytm Mall,0.3,26.03175,3.01,0.3,0,42,Moderate,2022,,,,
Oppo Prime Smartwatch,78085,39042,50,0,1,2.8,Amazon,0.5,48.803125,1.4,0,0.5,70,Moderate,2016,,,,
OnePlus Prime Smartwatch,31651,18990,40,1,0,4,Ajio,0.4,15.8255,2.4,0.3,0,46,Moderate,2022,,,,
Vivo Plus Smartwatch,16878,6751,60,0,1,5,Nykaa,0.6,12.6585,2,0,0.5,74,High Manipulation,2015,,,,
Vivo Plus Headphones,21318,17054,20,1,0,2.8,Ajio,0.2,5.3295,2.2399999999999998,0.3,0,38,Low,2022,,,,
OnePlus Pro Smartwatch,35505,24853,30,0,0,2.7,Myntra,0.3,13.314375,1.89,0,0,12,Low,2017,,,,
Vivo Plus Smartwatch,34714,24299,30,1,0,4.1,Flipkart,0.3,13.01775,2.8699999999999997,0.3,0,42,Moderate,2020,,,,
Samsung Plus Smartwatch,76046,68441,10,1,0,4,Ajio,0.1,9.50575,3.6,0.3,0,34,Low,2025,,,,
Vivo Pro Smartphone,25860,10344,60,1,1,3.6,JioMart,0.6,19.395,1.4400000000000002,0.3,0.5,104,High Manipulation,2022,,,,
Realme Lite Laptop,34011,17005,50,0,1,3.3,Snapdeal,0.5,21.256875,1.65,0,0.5,70,Moderate,2015,,,,
Apple Lite Headphones,69113,48379,30,0,0,4.1,JioMart,0.3,25.917375,2.8699999999999997,0,0,12,Low,2017,,,,
Oppo Ultra Smartwatch,65620,26248,60,0,1,2.9,Flipkart,0.6,49.215,1.16,0,0.5,74,High Manipulation,2022,,,,
Samsung Plus Laptop,29252,20476,30,0,0,4.4,Meesho,0.3,10.9695,3.08,0,0,12,Low,2016,,,,
Realme Lite Laptop,50771,25385,50,0,1,4.4,Meesho,0.5,31.731875,2.2,0,0.5,70,Moderate,2023,,,,
Apple Lite Smartphone,61501,36900,40,1,0,3.2,Meesho,0.4,30.7505,1.92,0.3,0,46,Moderate,2020,,,,
OnePlus Pro Smartwatch,34492,13796,60,1,1,4.6,JioMart,0.6,25.869,1.8399999999999999,0.3,0.5,104,High Manipulation,2019,,,,
Redmi Prime Smartwatch,6884,6195,10,0,0,3.3,Snapdeal,0.1,0.8605,2.9699999999999998,0,0,4.000000000000001,Low,2022,,,,
OnePlus Max Smartwatch,45272,18108,60,0,1,3.6,Ajio,0.6,33.954,1.4400000000000002,0,0.5,74,High Manipulation,2024,,,,
Samsung Prime Laptop,39058,23434,40,0,0,4.8,Amazon,0.4,19.529,2.88,0,0,16.000000000000004,Low,2025,,,,
Vivo Lite Smartwatch,74576,37288,50,1,1,4.4,Nykaa,0.5,46.61,2.2,0.3,0.5,100,High Manipulation,2016,,,,
Oppo Max Laptop,23667,16566,30,1,0,2.6,Snapdeal,0.3,8.875125,1.8199999999999998,0.3,0,42,Moderate,2016,,,,
OnePlus Prime Laptop,54425,32655,40,0,0,3.3,JioMart,0.4,27.2125,1.9799999999999998,0,0,16.000000000000004,Low,2017,,,,
Redmi Lite Headphones,40295,32236,20,1,0,2.6,Flipkart,0.2,10.07375,2.08,0.3,0,38,Low,2023,,,,
Samsung Pro Smartphone,32277,29049,10,0,0,4,Nykaa,0.1,4.034625,3.6,0,0,4.000000000000001,Low,2021,,,,
Redmi Ultra Smartphone,51809,31085,40,0,0,4.2,Nykaa,0.4,25.9045,2.52,0,0,16.000000000000004,Low,2017,,,,
Redmi Lite Smartphone,57374,40161,30,0,0,4.5,Snapdeal,0.3,21.51525,3.15,0,0,12,Low,2018,,,,
Apple Prime Laptop,66751,33375,50,0,1,4.2,Meesho,0.5,41.719375,2.1,0,0.5,70,Moderate,2017,,,,
Redmi Prime Smartwatch,23822,11911,50,1,1,2.6,Nykaa,0.5,14.88875,1.3,0.3,0.5,100,High Manipulation,2020,,,,
Redmi Ultra Smartphone,9561,8604,10,0,0,3,Amazon,0.1,1.195125,2.7,0,0,4.000000000000001,Low,2024,,,,
Redmi Ultra Laptop,21547,19392,10,1,0,4.8,Meesho,0.1,2.693375,4.32,0.3,0,34,Low,2018,,,,
Vivo Lite Laptop,26228,15736,40,0,0,4.2,Ajio,0.4,13.114,2.52,0,0,16.000000000000004,Low,2024,,,,
Samsung Pro Smartwatch,55521,22208,60,1,1,4.8,Nykaa,0.6,41.64075,1.92,0.3,0.5,104,High Manipulation,2022,,,,
Vivo Max Smartwatch,10552,4220,60,1,1,4.2,Ajio,0.6,7.914,1.6800000000000002,0.3,0.5,104,High Manipulation,2015,,,,
Redmi Max Smartwatch,67463,53970,20,0,0,3.2,Ajio,0.2,16.86575,2.5600000000000005,0,0,8.000000000000002,Low,2019,,,,
OnePlus Pro Headphones,15560,14004,10,1,0,3.5,Paytm Mall,0.1,1.945,3.15,0.3,0,34,Low,2016,,,,
Realme Pro Smartphone,21803,15262,30,1,0,3,Nykaa,0.3,8.176125,2.0999999999999996,0.3,0,42,Moderate,2021,,,,
Redmi Max Smartwatch,29076,23260,20,0,0,4.7,Amazon,0.2,7.269,3.7600000000000002,0,0,8.000000000000002,Low,2024,,,,
Oppo Lite Smartphone,54192,32515,40,0,0,4.1,Amazon,0.4,27.096,2.4599999999999995,0,0,16.000000000000004,Low,2025,,,,
Apple Max Laptop,18577,13003,30,1,0,4.5,Amazon,0.3,6.966375,3.15,0.3,0,42,Moderate,2015,,,,
Oppo Ultra Smartwatch,64566,32283,50,0,1,4.1,Myntra,0.5,40.35375,2.05,0,0.5,70,Moderate,2017,,,,
Oppo Prime Smartphone,78361,39180,50,0,1,3.2,Nykaa,0.5,48.975625,1.6,0,0.5,70,Moderate,2019,,,,
OnePlus Pro Smartphone,74165,51915,30,1,0,3.5,Amazon,0.3,27.811875,2.4499999999999997,0.3,0,42,Moderate,2017,,,,
Apple Max Laptop,73080,65772,10,1,0,3.6,Flipkart,0.1,9.135,3.24,0.3,0,34,Low,2015,,,,
Oppo Ultra Smartwatch,78426,47055,40,0,0,2.8,Paytm Mall,0.4,39.213,1.68,0,0,16.000000000000004,Low,2020,,,,
Apple Max Headphones,51959,31175,40,1,0,4.1,Amazon,0.4,25.9795,2.4599999999999995,0.3,0,46,Moderate,2024,,,,
Realme Lite Laptop,53363,37354,30,0,0,4.2,Snapdeal,0.3,20.011125,2.94,0,0,12,Low,2022,,,,
Oppo Plus Smartphone,9597,5758,40,0,0,4.5,Meesho,0.4,4.7985,2.6999999999999997,0,0,16.000000000000004,Low,2024,,,,
Realme Pro Smartwatch,23790,9516,60,0,1,4.3,Snapdeal,0.6,17.8425,1.72,0,0.5,74,High Manipulation,2023,,,,
Apple Lite Headphones,50393,25196,50,1,1,3,Snapdeal,0.5,31.495625,1.5,0.3,0.5,100,High Manipulation,2015,,,,
Samsung Prime Smartphone,5123,4610,10,0,0,3,Nykaa,0.1,0.640375,2.7,0,0,4.000000000000001,Low,2020,,,,
Oppo Max Headphones,5608,4486,20,0,0,4,Nykaa,0.2,1.402,3.2,0,0,8.000000000000002,Low,2015,,,,
Vivo Max Smartwatch,69117,62205,10,0,0,3.8,Nykaa,0.1,8.639625,3.42,0,0,4.000000000000001,Low,2017,,,,
Apple Pro Smartwatch,35806,21483,40,1,0,4.1,JioMart,0.4,17.903,2.4599999999999995,0.3,0,46,Moderate,2021,,,,
OnePlus Plus Smartphone,56224,50601,10,1,0,2.8,Paytm Mall,0.1,7.028,2.52,0.3,0,34,Low,2017,,,,
OnePlus Plus Smartwatch,20168,8067,60,1,1,4.3,Nykaa,0.6,15.126,1.72,0.3,0.5,104,High Manipulation,2019,,,,
Samsung Pro Smartphone,63783,57404,10,1,0,2.9,Amazon,0.1,7.972875,2.61,0.3,0,34,Low,2024,,,,
Apple Ultra Laptop,37980,30384,20,1,0,2.8,Snapdeal,0.2,9.495,2.2399999999999998,0.3,0,38,Low,2022,,,,
Redmi Plus Headphones,38287,19143,50,1,1,4.6,Amazon,0.5,23.929375,2.3,0.3,0.5,100,High Manipulation,2025,,,,
OnePlus Lite Laptop,51980,31188,40,1,0,3.7,Myntra,0.4,25.99,2.22,0.3,0,46,Moderate,2016,,,,
Oppo Ultra Headphones,35856,32270,10,1,0,4.9,Ajio,0.1,4.482,4.41,0.3,0,34,Low,2021,,,,
Vivo Ultra Smartphone,38711,27097,30,0,0,3.2,Flipkart,0.3,14.516625,2.2399999999999998,0,0,12,Low,2015,,,,
Redmi Lite Headphones,16703,10021,40,0,0,4.2,Myntra,0.4,8.3515,2.52,0,0,16.000000000000004,Low,2020,,,,
Redmi Max Laptop,19536,17582,10,0,0,2.9,Myntra,0.1,2.442,2.61,0,0,4.000000000000001,Low,2020,,,,
Redmi Max Headphones,70126,42075,40,1,0,2.9,Nykaa,0.4,35.063,1.74,0.3,0,46,Moderate,2016,,,,
Apple Lite Laptop,34547,13818,60,0,1,4.6,Nykaa,0.6,25.91025,1.8399999999999999,0,0.5,74,High Manipulation,2018,,,,
Samsung Lite Laptop,65399,32699,50,1,1,4.1,Paytm Mall,0.5,40.874375,2.05,0.3,0.5,100,High Manipulation,2020,,,,
Vivo Pro Headphones,38767,15506,60,1,1,4.3,Ajio,0.6,29.07525,1.72,0.3,0.5,104,High Manipulation,2018,,,,
Vivo Ultra Smartphone,78122,46873,40,0,0,4.3,Ajio,0.4,39.061,2.5799999999999996,0,0,16.000000000000004,Low,2018,,,,
Oppo Pro Smartphone,34991,24493,30,0,0,4.3,Flipkart,0.3,13.121625,3.01,0,0,12,Low,2019,,,,
Apple Plus Smartphone,62530,50024,20,1,0,4,Amazon,0.2,15.6325,3.2,0.3,0,38,Low,2017,,,,
Redmi Prime Smartphone,23223,18578,20,1,0,4.4,Meesho,0.2,5.80575,3.5200000000000005,0.3,0,38,Low,2023,,,,
OnePlus Ultra Smartwatch,6011,2404,60,1,1,4.8,Myntra,0.6,4.50825,1.92,0.3,0.5,104,High Manipulation,2016,,,,
Oppo Max Smartwatch,56412,28206,50,0,1,3,Flipkart,0.5,35.2575,1.5,0,0.5,70,Moderate,2018,,,,
Vivo Plus Laptop,48527,43674,10,0,0,4.6,Paytm Mall,0.1,6.065875,4.14,0,0,4.000000000000001,Low,2018,,,,
Oppo Plus Headphones,13546,9482,30,0,0,4.5,Ajio,0.3,5.07975,3.15,0,0,12,Low,2017,,,,
Apple Plus Laptop,8480,3392,60,1,1,4,Myntra,0.6,6.36,1.6,0.3,0.5,104,High Manipulation,2017,,,,
Redmi Max Smartwatch,50173,30103,40,0,0,3.2,Amazon,0.4,25.0865,1.92,0,0,16.000000000000004,Low,2025,,,,
Apple Max Smartwatch,70026,28010,60,0,1,3.7,Snapdeal,0.6,52.5195,1.4800000000000002,0,0.5,74,High Manipulation,2022,,,,
Samsung Plus Smartphone,49460,34622,30,1,0,3.7,Nykaa,0.3,18.5475,2.59,0.3,0,42,Moderate,2023,,,,
Samsung Max Laptop,30497,21347,30,1,0,3.7,Nykaa,0.3,11.436375,2.59,0.3,0,42,Moderate,2016,,,,
Samsung Max Smartphone,24191,14514,40,1,0,4.8,Myntra,0.4,12.0955,2.88,0.3,0,46,Moderate,2018,,,,
Oppo Ultra Headphones,23196,20876,10,1,0,4.4,Flipkart,0.1,2.8995,3.9600000000000004,0.3,0,34,Low,2025,,,,
Realme Lite Smartwatch,10334,8267,20,0,0,4.4,Flipkart,0.2,2.5835,3.5200000000000005,0,0,8.000000000000002,Low,2018,,,,
Realme Plus Smartwatch,34802,17401,50,1,1,4.8,JioMart,0.5,21.75125,2.4,0.3,0.5,100,High Manipulation,2019,,,,
Samsung Ultra Smartwatch,18736,16862,10,0,0,2.5,Myntra,0.1,2.342,2.25,0,0,4.000000000000001,Low,2017,,,,
Samsung Pro Laptop,41087,28760,30,1,0,3.7,Amazon,0.3,15.407625,2.59,0.3,0,42,Moderate,2022,,,,
Redmi Prime Smartphone,24051,21645,10,0,0,3.4,Flipkart,0.1,3.006375,3.06,0,0,4.000000000000001,Low,2015,,,,
Samsung Plus Headphones,15826,11078,30,1,0,2.7,Ajio,0.3,5.93475,1.89,0.3,0,42,Moderate,2017,,,,
Redmi Ultra Headphones,21841,10920,50,1,1,2.5,Flipkart,0.5,13.650625,1.25,0.3,0.5,100,High Manipulation,2016,,,,
Samsung Lite Laptop,77076,61660,20,1,0,5,Ajio,0.2,19.269,4,0.3,0,38,Low,2018,,,,
Apple Max Headphones,21217,14851,30,0,0,2.9,Amazon,0.3,7.956375,2.03,0,0,12,Low,2018,,,,
Oppo Ultra Smartphone,40511,36459,10,0,0,4,Flipkart,0.1,5.063875,3.6,0,0,4.000000000000001,Low,2015,,,,
Vivo Lite Headphones,77359,38679,50,1,1,4.5,JioMart,0.5,48.349375,2.25,0.3,0.5,100,High Manipulation,2019,,,,
OnePlus Pro Smartwatch,60362,30181,50,1,1,4.4,Ajio,0.5,37.72625,2.2,0.3,0.5,100,High Manipulation,2025,,,,
Apple Pro Laptop,21243,19118,10,1,0,3.7,Myntra,0.1,2.655375,3.33,0.3,0,34,Low,2021,,,,
Vivo Plus Headphones,19206,17285,10,0,0,2.6,JioMart,0.1,2.40075,2.3400000000000003,0,0,4.000000000000001,Low,2023,,,,
